0,2.99034719486,7986
1,3.49863113218,8063
2,3.46934160024,8092
3,3.82799255479,8312
4,3.36266049891,8204
5,3.69926900004,9280
6,4.32909902838,8314
7,4.26797902453,10066
8,3.38143730452,6730
9,4.01307330125,8076
10,3.16089496065,6731
11,3.21595758496,7805
12,3.66206971029,6732
13,3.18956242193,9507
14,3.91113805461,6730
15,4.34975141717,9094
16,4.07408709792,6731
17,3.27283867262,8950
18,3.73344450875,6732
19,3.01561959621,9112
20,3.64698427375,6732
21,3.48736781556,8232
22,2.99801151589,6732
23,4.04414024168,10268
24,3.44583634365,6730
25,4.29717038176,9966
26,3.95234242625,6731
27,3.8472883476,12158
28,4.19925048072,6732
29,3.49545161036,13390
30,3.96194837528,6735
31,3.41016411688,9919
32,3.98307378767,6734
33,3.1478033632,6659
34,3.26525333761,6735
35,4.03269976434,7695
36,3.46461136426,6733
37,3.58856005816,9422
38,3.45992932313,6734
39,3.84619905458,11629
0,4.3741609982,14660
0,5.04467342911,14661
0,4.73672579897,6690
0,4.04200308179,6639
0,5.04805777304,6689
0,4.84348569575,14711
0,4.73173005395,14712
0,3.95245675077,14712
0,4.6019584927,14712
0,4.7953681255,8202
0,5.20720940226,8196
0,3.82274944922,8101
0,4.78187135834,14663
0,3.25088859109,8196
0,3.29919046172,8195
0,4.53726236743,8197
0,4.56414255478,8200
0,3.22621509951,8256
0,3.28314695791,8258
0,2.62519461986,8259
0,3.62898460311,8254
0,3.45921762929,8258
0,3.94157231871,8258
0,3.91156482621,8257
0,4.43898341163,8258
0,4.47578413562,8312
0,3.63828351645,7984
0,3.72316075589,7983
0,3.88507064327,7984
0,3.68081450948,7984
0,3.15176354931,7984
0,3.88617778426,7990
0,3.7763200347,7986
0,3.95744312459,7985
0,3.68533500052,8037
0,4.26999290912,8038
0,3.73883164272,8092
0,2.36465904208,8374
0,3.11030712118,8146
0,2.61713806062,8148
0,3.16422680638,8148
0,3.21918580289,8147
0,3.71174261136,8201
0,4.541564197,8202
0,3.41150302088,8203
0,4.61627814095,8202
0,3.47807115601,8203
0,4.69980548055,8261
0,3.66707632222,8259
0,3.590471626,8314
0,3.90157512115,8315
0,3.77123950258,8360
0,3.46057422285,8316
0,3.24598388063,8311
0,3.9657799275,8369
0,3.15173008072,8368
0,4.3451004437,8422
0,3.37463000473,8425
0,2.80110241076,8481
0,2.90907699427,8480
0,4.30850320875,8479
0,4.03689220481,8547
0,3.69642202912,8543
0,2.57109018804,8534
0,3.38346437402,8533
0,4.39158563921,8637
0,4.47659675301,8589
0,3.88217494077,14712
0,3.11604497643,8589
0,2.9720131179,14712
0,3.82240360711,8647
0,3.8210371961,8647
0,3.94867390748,8645
0,4.4567405073,8692
0,4.19281433812,8651
0,2.42832656598,8649
0,2.57785664465,6690
0,2.77441277126,8730
0,2.41512566117,8647
0,3.89680696254,8703
0,2.70633096331,8761
0,3.03085268599,6690
0,2.63930899408,8762
0,3.39753055348,8761
0,2.45675657223,8819
0,2.90391792252,8817
0,3.9054481065,8817
0,2.48894666311,8812
0,2.59953001173,8815
0,2.43669772998,8871
0,2.7512074352,8928
0,2.45337088955,8929
0,2.56427955288,8985
0,2.58959474891,9040
0,2.41096886216,9235
0,2.44540670362,9097
0,2.40088276756,9099
0,2.44387785839,9098
0,2.43927079526,9149
0,2.47532093032,9153
0,2.41395783047,9151
0,2.70544962375,9148
0,3.31926938512,9204
0,2.43574499076,6690
0,2.6479496918,6690
0,2.46538388251,6690
0,2.70843502207,9206
0,2.56970146463,9206
0,2.43977282413,9265
0,2.57474718942,9265
0,2.51483528768,9317
0,2.42522201948,6641
0,2.50058302286,6689
0,2.41188054658,6690
0,2.39780276468,6690
0,2.41523811564,9379
0,2.66884524882,6639
0,2.53663092667,6638
0,2.4705349218,6641
0,2.44897579418,6639
0,2.4138556397,6691
0,2.86803200668,6640
0,2.74021099492,6738
0,3.03962859681,6638
0,3.27981973371,6690
0,2.78423781085,6690
0,2.649381255,6691
0,2.48167237641,6638
0,2.58325669026,6639
0,2.4041591195,14664
0,2.55297609405,12025
0,2.40527384671,9518
0,2.6236488172,7203
0,2.43114908383,11487
0,2.46159389926,12589
0,2.50314894817,7420
0,2.45172066489,7947
0,2.43652056957,9308
0,2.45028330047,6641
0,2.51668096891,9205
0,2.43845371539,11158
0,2.45970359323,9306
0,2.44238783671,10306
0,2.41882460986,9306
0,2.78006583941,7987
0,2.45673381359,8541
0,2.47357877859,8541
0,2.51887918597,8542
0,2.46170858496,8544
0,2.49901446156,8874
0,2.476915374,9104
0,2.72551962219,9118
0,3.01679409275,6688
0,2.81784473876,6688
0,2.76326817668,7990
0,4.12576961025,14712
0,4.4492863827,6640
0,4.6532555791,14712
0,4.16537901841,6691
0,4.56137001669,6639
0,4.72429422551,6639
0,3.88797839446,6638
0,4.39345497158,6638
0,4.13195148215,6689
0,4.7496602938,6689
0,4.59594485626,6638
0,4.25066814464,6691
0,2.94688713097,6690
0,2.95885817662,6690
0,4.42596055972,8040
0,4.53498427199,6639
0,2.95902953581,8541
0,3.2933606794,8541
0,4.5682239379,8540
0,4.36684431795,8540
0,3.40212065918,6640
0,2.93814379624,6690
0,2.91970706504,6640
0,3.99361017659,8765
0,2.99683654877,6641
0,2.66308775866,6639
0,4.1941468343,6639
0,3.01752861676,6639
0,3.70033383804,8539
0,3.26413902942,8539
0,2.89649682026,6690
0,3.7265281424,6639
0,2.87639915445,6638
0,2.88281441399,8539
0,3.70233302855,9047
0,2.95440506902,8816
0,3.48445250071,8825
0,2.89694262189,8862
0,4.49173571237,8819
0,3.64495849225,9097
0,2.94295881087,6638
0,3.09012600701,9094
0,3.05004134487,6639
0,3.02161356986,9097
0,2.96735652127,6639
0,2.93624099528,9097
0,2.89252209039,6640
0,2.95757521396,6638
0,4.11104030645,6639
0,5.28188318391,6640
0,4.58529872056,6638
0,4.83995096628,9377
0,4.82975777219,9435
0,4.91739059229,9499
0,3.92968427516,9542
0,3.47293171917,9546
0,4.87242799456,9598
0,4.19836253803,9658
0,4.57214333303,9656
0,5.29601183806,9712
0,3.28062476488,9710
0,3.32899758892,9766
0,4.83601104374,9819
0,4.826585396,9874
0,5.26295111756,6690
0,4.96817404738,9934
0,5.2636597592,8031
0,5.46879232382,8083
0,4.97187835104,8084
0,4.06236626509,6689
0,4.21596880192,6690
0,4.74335302625,11952
0,4.6234065046,10629
0,4.61255643362,10633
0,4.8948559668,6690
0,4.39627882817,10613
0,5.00992812285,10615
0,2.84726586155,7979
0,2.89196249554,7981
0,2.92136309093,9398
0,2.95306275539,8078
0,2.79892918359,8079
0,2.83525822357,8031
0,3.05890248904,7979
0,2.89980048275,7981
0,2.9135127754,7980
0,3.26860617723,8080
0,2.74590579091,7980
0,2.78971703001,7980
0,2.80901634114,8078
0,3.05044336919,8078
0,2.86762470051,9454
0,2.99058462436,8131
0,2.78481009269,8085
0,2.99113217003,7980
0,2.78387520421,8079
0,2.78651565057,8132
0,3.01276089301,8131
0,3.09797095732,8131
0,2.79398672592,10614
0,3.31645907978,10618
0,2.98290738267,10618
0,2.83287585529,10621
0,3.15693676093,10616
0,3.25964865151,11981
0,2.81810327862,10615
0,2.94124348646,11981
0,2.92262068652,10753
0,2.89424247035,10612
0,2.98499269716,10660
0,2.74571658198,10612
0,2.77969698903,8033
0,2.92292324231,7980
0,3.1678974916,8080
0,2.84396242775,8145
0,2.7317878593,8131
0,2.88404259164,9452
0,3.13980621257,8086
0,3.28756053905,8134
0,2.75460761682,8135
0,2.84152904022,8135
0,2.91976202514,8142
0,3.30323721311,8141
0,2.82977889776,8196
0,2.86190068405,7983
0,2.82190218344,8081
0,3.19799509931,8134
0,2.70171211772,8141
0,2.92528166025,8197
0,3.07569651423,8252
0,2.95102746252,8356
0,2.90713857635,8357
0,3.0785016259,8355
0,2.82897208231,8354
0,3.09908211355,8410
0,3.85037277283,8410
0,3.04576089435,8466
0,3.01701452402,8467
0,2.86076632295,8467
0,3.19855112367,8467
0,2.87011297648,8082
0,3.05806170621,8090
0,2.9439214176,8082
0,3.0648076294,6689
0,2.85365403057,8084
0,3.13996641541,8083
0,2.92152961142,8080
0,2.98486507038,8080
